1605699251.556078 [17]    ddsperf: config: Domain/Internal/AutoReschedNackDelay/#text: 1 s {}
1605699251.556099 [17]    ddsperf: config: Domain/Internal/PreEmptiveAckDelay/#text: 10 ms {}
1605699251.556120 [17]    ddsperf: config: Domain/Internal/ScheduleTimeRounding/#text: 0 s {}
1605699251.556141 [17]    ddsperf: config: Domain/Internal/DDSI2DirectMaxThreads/#text: 1 {}
1605699251.556162 [17]    ddsperf: config: Domain/Internal/SquashParticipants/#text: false {}
1605699251.556182 [17]    ddsperf: config: Domain/Internal/SPDPResponseMaxDelay/#text: 0 s {}
1605699251.556203 [17]    ddsperf: config: Domain/Internal/LateAckMode/#text: false {}
1605699251.556224 [17]    ddsperf: config: Domain/Internal/RetryOnRejectBestEffort/#text: false {}
1605699251.556245 [17]    ddsperf: config: Domain/Internal/GenerateKeyhash/#text: false {}
1605699251.556266 [17]    ddsperf: config: Domain/Internal/MaxSampleSize/#text: 2147483647 B {}
1605699251.556286 [17]    ddsperf: config: Domain/Internal/WriteBatch/#text: false {}
1605699251.556307 [17]    ddsperf: config: Domain/Internal/LivelinessMonitoring/#text: false {}
1605699251.556328 [17]    ddsperf: config: Domain/Internal/LivelinessMonitoring[@StackTraces]: true {}
1605699251.556399 [17]    ddsperf: config: Domain/Internal/LivelinessMonitoring[@Interval]: 1 s {}
1605699251.556426 [17]    ddsperf: config: Domain/Internal/MonitorPort/#text: -1 {}
1605699251.556447 [17]    ddsperf: config: Domain/Internal/AssumeMulticastCapable/#text:  {}
1605699251.556469 [17]    ddsperf: config: Domain/Internal/PrioritizeRetransmit/#text: true {}
1605699251.556490 [17]    ddsperf: config: Domain/Internal/UseMulticastIfMreqn/#text: 0 {}
1605699251.556510 [17]    ddsperf: config: Domain/Internal/SendAsync/#text: false {}
1605699251.556532 [17]    ddsperf: config: Domain/Internal/RediscoveryBlacklistDuration/#text: 0 s {}
1605699251.556553 [17]    ddsperf: config: Domain/Internal/RediscoveryBlacklistDuration[@enforce]: false {}
1605699251.556574 [17]    ddsperf: config: Domain/Internal/MultipleReceiveThreads/#text: default {}
1605699251.556605 [17]    ddsperf: config: Domain/Internal/MultipleReceiveThreads[@maxretries]: 4294967295 {}
1605699251.556628 [17]    ddsperf: config: Domain/Internal/Test/XmitLossiness/#text: 0 {}
1605699251.556650 [17]    ddsperf: config: Domain/Internal/Watermarks/WhcLow/#text: 1 KiB {}
1605699251.556672 [17]    ddsperf: config: Domain/Internal/Watermarks/WhcHigh/#text: 500 KiB {}
1605699251.556694 [17]    ddsperf: config: Domain/Internal/Watermarks/WhcHighInit/#text: 30 KiB {}
1605699251.556715 [17]    ddsperf: config: Domain/Internal/Watermarks/WhcAdaptive/#text: true {}
1605699251.556737 [17]    ddsperf: config: Domain/Internal/BurstSize/MaxRexmit/#text: 1 MiB {}
1605699251.556758 [17]    ddsperf: config: Domain/Internal/BurstSize/MaxInitTransmit/#text: 4294967295 {}
1605699251.556780 [17]    ddsperf: config: Domain/Internal/EnableExpensiveChecks/#text:  [ignored] {}
1605699251.556802 [17]    ddsperf: config: Domain/TCP/NoDelay/#text: true {}
1605699251.556823 [17]    ddsperf: config: Domain/TCP/Port/#text: -1 {}
1605699251.556844 [17]    ddsperf: config: Domain/TCP/ReadTimeout/#text: 2 s {}
1605699251.556865 [17]    ddsperf: config: Domain/TCP/WriteTimeout/#text: 2 s {}
1605699251.556886 [17]    ddsperf: config: Domain/TCP/AlwaysUsePeeraddrForUnicast/#text: false {}
1605699251.556907 [17]    ddsperf: config: Domain/SSL/Enable/#text: false {}
1605699251.556927 [17]    ddsperf: config: Domain/SSL/CertificateVerification/#text: true {}
1605699251.556948 [17]    ddsperf: config: Domain/SSL/VerifyClient/#text: true {}
1605699251.556969 [17]    ddsperf: config: Domain/SSL/SelfSignedCertificates/#text: false {}
1605699251.556990 [17]    ddsperf: config: Domain/SSL/KeystoreFile/#text: keystore {}
1605699251.557010 [17]    ddsperf: config: Domain/SSL/KeyPassphrase/#text: secret {}
1605699251.557031 [17]    ddsperf: config: Domain/SSL/Ciphers/#text: ALL:!ADH:!LOW:!EXP:!MD5:@STRENGTH {}
1605699251.557052 [17]    ddsperf: config: Domain/SSL/EntropyFile/#text:  {}
1605699251.557073 [17]    ddsperf: config: Domain/SSL/MinimumTLSVersion/#text: 1.3 {}
1605699251.557093 [17]    ddsperf: config: Domain[@Id]: 17 {0}
1605699251.557247 [17]    ddsperf: started at 1605699251.06557116 -- 2020-11-18 06:34:11-05:00
1605699251.557270 [17]    ddsperf: udp initialized
1605699251.558138 [17]    ddsperf: interfaces: lo udp/127.0.0.1(q1) enp1s0 udp/192.168.122.42(q9)
1605699251.558176 [17]    ddsperf: selected interface: enp1s0 (index 2)
1605699251.558195 [17]    ddsperf: presumed robust multicast support, use for everything
1605699251.558242 [17]    ddsperf: ownip: udp/192.168.122.42
1605699251.558262 [17]    ddsperf: extip: udp/192.168.122.42
1605699251.558279 [17]    ddsperf: extmask: invalid/0
1605699251.558298 [17]    ddsperf: SPDP MC: udp/239.255.0.1
1605699251.558316 [17]    ddsperf: default MC: udp/239.255.0.1
1605699251.558332 [17]    ddsperf: SSM support included
1605699251.558659 [17]    ddsperf: failed to increase socket receive buffer size to 1048576 bytes, continuing with 425984 bytes
1605699251.559494 [17]    ddsperf: rtps_init: uc ports: disc 0 data 0
1605699251.559552 [17]    ddsperf: rtps_init: domainid 17 participantid -2
1605699251.559575 [17]    ddsperf: Unicast Ports: discovery 48758 data 48758
1605699251.559763 [17]    ddsperf: failed to increase socket receive buffer size to 1048576 bytes, continuing with 425984 bytes
1605699251.559927 [17]    ddsperf: failed to increase socket receive buffer size to 1048576 bytes, continuing with 425984 bytes
1605699251.559974 [17]    ddsperf: Multicast Ports: discovery 11650 data 11651 
1605699251.560297 [17]    ddsperf: failed to increase socket receive buffer size to 1048576 bytes, continuing with 425984 bytes
1605699251.560867 [17]    ddsperf: new_local_orphan_writer(DCPSParticipant/org::eclipse::cyclonedds::builtin::DCPSParticipant)
1605699251.560959 [17]    ddsperf: WRITER 0:0:0:100c2 QOS={user_data=0<>,topic_name="DCPSParticipant",type_name="org::eclipse::cyclonedds::builtin::DCPSParticipant",topic_data=0<>,group_data=0<>,durability=1,durability_service=0:0:1:-1:-1:-1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,lifespan=9223372036854775807,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,ownership_strength=0,presentation=1:0:0,partition={"__BUILT-IN PARTITION__"},transport_priority=0,adlink_writer_data_lifecycle=1}
1605699251.561014 [17]    ddsperf: match_writer_with_readers(wr 0:0:0:100c2) scanning all rds of topic DCPSParticipant
1605699251.561040 [17]    ddsperf: new_local_orphan_writer(DCPSPublication/org::eclipse::cyclonedds::builtin::DCPSPublication)
1605699251.561089 [17]    ddsperf: WRITER 0:0:0:3c2 QOS={user_data=0<>,topic_name="DCPSPublication",type_name="org::eclipse::cyclonedds::builtin::DCPSPublication",topic_data=0<>,group_data=0<>,durability=1,durability_service=0:0:1:-1:-1:-1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,lifespan=9223372036854775807,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,ownership_strength=0,presentation=1:0:0,partition={"__BUILT-IN PARTITION__"},transport_priority=0,adlink_writer_data_lifecycle=1}
1605699251.561115 [17]    ddsperf: match_writer_with_readers(wr 0:0:0:3c2) scanning all rds of topic DCPSPublication
1605699251.561135 [17]    ddsperf: new_local_orphan_writer(DCPSSubscription/org::eclipse::cyclonedds::builtin::DCPSSubscription)
1605699251.561193 [17]    ddsperf: WRITER 0:0:0:4c2 QOS={user_data=0<>,topic_name="DCPSSubscription",type_name="org::eclipse::cyclonedds::builtin::DCPSSubscription",topic_data=0<>,group_data=0<>,durability=1,durability_service=0:0:1:-1:-1:-1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,lifespan=9223372036854775807,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,ownership_strength=0,presentation=1:0:0,partition={"__BUILT-IN PARTITION__"},transport_priority=0,adlink_writer_data_lifecycle=1}
1605699251.561219 [17]    ddsperf: match_writer_with_readers(wr 0:0:0:4c2) scanning all rds of topic DCPSSubscription
1605699251.561836 [17]    ddsperf: new_participant(67161001:6e17c18:bdf1f0b6:1c1, 0)
1605699251.561932 [17]    ddsperf: PARTICIPANT 67161001:6e17c18:bdf1f0b6:1c1 QOS={user_data=29<"DDSPerf:0:1881:fedora30-guest">,adlink_entity_factory=0}
1605699251.561984 [17]    ddsperf: new_writer(guid 67161001:6e17c18:bdf1f0b6:100c2, (null).DCPSParticipant/ParticipantBuiltinTopicData)
1605699251.562008 [17]    ddsperf: ref_participant(67161001:6e17c18:bdf1f0b6:1c1 @ 0x2364da0 <- 67161001:6e17c18:bdf1f0b6:100c2 @ 0x2367874) user 1 builtin 1
